kode_bps,nama_wilayah,tahun,triwulan,tipe_pelayanan,nama_penyakit,kode_icd10,jumlah_pasien,status_kasus,sumber_data,coverage_periode
3514,Kabupaten Pasuruan,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,662,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1626,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,2835,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,1340,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_inap,Pneumonia,J18,479,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_jalan,Demam Tifoid,A01,508,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,314,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,786,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2370,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,621,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,195,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1211,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1776,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,755,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_inap,Pneumonia,J18,213,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Demam Tifoid,A01,498,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,722,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3514,Kabupaten Pasuruan,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,1229,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2452,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,885,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,914,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1550,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1594,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,2230,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_inap,Pneumonia,J18,581,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Demam Tifoid,A01,939,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,830,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,1845,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,3621,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,544,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,231,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,1180,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,2453,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,1389,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_inap,Pneumonia,J18,479,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Demam Tifoid,A01,588,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,726,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,1027,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2854,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,407,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,643,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,2228,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,3332,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,1487,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_inap,Pneumonia,J18,663,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Demam Tifoid,A01,941,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,594,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,1758,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1991,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,432,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,838,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1316,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1879,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,2089,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_inap,Pneumonia,J18,407,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Demam Tifoid,A01,493,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,530,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3515,Kabupaten Sidoarjo,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,1113,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1724,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,245,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,486,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,902,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1132,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,888,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_inap,Pneumonia,J18,371,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Demam Tifoid,A01,238,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,273,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,528,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1709,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,660,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,320,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,881,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,853,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,1088,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_inap,Pneumonia,J18,164,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Demam Tifoid,A01,293,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,382,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,741,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1089,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,287,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,144,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,1183,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,2004,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,882,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_inap,Pneumonia,J18,325,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Demam Tifoid,A01,540,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,487,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,405,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1155,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,560,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,446,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,691,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,866,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,784,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_inap,Pneumonia,J18,278,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Demam Tifoid,A01,534,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,183,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3516,Kabupaten Mojokerto,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,595,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1342,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,286,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,288,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,1256,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1417,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,709,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_inap,Pneumonia,J18,448,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Demam Tifoid,A01,273,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,310,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,1168,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1746,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,337,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,450,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,856,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,1813,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,882,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_inap,Pneumonia,J18,268,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Demam Tifoid,A01,558,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,487,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q2,rawat_jalan,Gastritis dan Duodenitis,K29,926,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,2198,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_inap,Demam Berdarah Dengue (DBD),A90,380,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_inap,Tuberkulosis Paru (TB),A15,240,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Diare dan Gastroenteritis,A09,637,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Hipertensi Esensial,I10,1370,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Diabetes Melitus Tipe 2,E11,1158,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_inap,Pneumonia,J18,196,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Demam Tifoid,A01,283,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_inap,Penyakit Jantung Iskemik,I25,350,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q3,rawat_jalan,Gastritis dan Duodenitis,K29,743,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1711,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_inap,Demam Berdarah Dengue (DBD),A90,658,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_inap,Tuberkulosis Paru (TB),A15,224,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Diare dan Gastroenteritis,A09,1190,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Hipertensi Esensial,I10,1561,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Diabetes Melitus Tipe 2,E11,871,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_inap,Pneumonia,J18,455,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Demam Tifoid,A01,426,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_inap,Penyakit Jantung Iskemik,I25,395,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3517,Kabupaten Jombang,2024,Q4,rawat_jalan,Gastritis dan Duodenitis,K29,982,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1069,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_inap,Demam Berdarah Dengue (DBD),A90,480,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_inap,Tuberkulosis Paru (TB),A15,120,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Diare dan Gastroenteritis,A09,708,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Hipertensi Esensial,I10,1288,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Diabetes Melitus Tipe 2,E11,839,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_inap,Pneumonia,J18,153,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Demam Tifoid,A01,520,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_inap,Penyakit Jantung Iskemik,I25,224,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q1,rawat_jalan,Gastritis dan Duodenitis,K29,812,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_jalan,Infeksi Saluran Pernapasan Akut (ISPA),J06,1008,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_inap,Demam Berdarah Dengue (DBD),A90,578,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_inap,Tuberkulosis Paru (TB),A15,354,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_jalan,Diare dan Gastroenteritis,A09,656,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_jalan,Hipertensi Esensial,I10,1301,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_jalan,Diabetes Melitus Tipe 2,E11,957,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_inap,Pneumonia,J18,135,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_jalan,Demam Tifoid,A01,376,menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
3518,Kabupaten Nganjuk,2024,Q2,rawat_inap,Penyakit Jantung Iskemik,I25,241,tidak_menular,Dinas Kesehatan Provinsi Jawa Timur,2024-OFFICIAL
